business_name,review,response,rating,avg_rating,num_of_reviews
Sticks & Stuff,None,None,5,4.4,48
Sticks & Stuff,None,None,5,4.4,48
Sticks & Stuff,None,None,5,4.4,48
Sticks & Stuff,None,None,5,4.4,48
"Red Rock Mechanical, LLC","Professional, one-time, fair price.  Felt good after the experience.",None,5,4.4,33
"Red Rock Mechanical, LLC",Professional work done right.,None,5,4.4,33
"Red Rock Mechanical, LLC","I received a quote from them and they later called me saying he forgot to minus the rebate of $300.00.  I called them after I paid the full amount of 3195.00, they stated they were in the process of sending out the rebates.  I called them again two weeks and the said the quote included the rebate.  I feel the were very dishonest about the rebate and I would never use a company that is dishonest.",None,1,4.4,33
"Red Rock Mechanical, LLC","They have been to my house 3 times to service an older boiler. Quick, efficient, and honest. Knowledgeable on the older systems as well, I appreciate their service.",None,5,4.4,33
"Red Rock Mechanical, LLC","Called and left my info with a receptionist and never heard back. I understand being busy, but unresponsiveness is a bad sign for a business.",None,2,4.4,33
"Red Rock Mechanical, LLC",Good responce and services,None,4,4.4,33
"Red Rock Mechanical, LLC",None,None,5,4.4,33
"Red Rock Mechanical, LLC",None,None,5,4.4,33
"Red Rock Mechanical, LLC",None,None,5,4.4,33
"Red Rock Mechanical, LLC",None,None,4,4.4,33
Bill's Auto Repair,4 over the last 20 years I've known Bill he's been a great mechanic always knowledgeable and a great person.,None,4,4.6,34
Bill's Auto Repair,"A very down to earth old school machanics, very polite and does some of the best over all work I have seen in many years. Vehicale inspections in most places take about an hour. At Bill's Auto Repair (as long as there no major repairs needed) they can have you in on time and out in under 20 minutes.",None,4,4.6,34
Bill's Auto Repair,Great service super great prices,None,5,4.6,34
Bill's Auto Repair,"Completed an oil change and examined the car, did well.",None,4,4.6,34
Bill's Auto Repair,Best of the best.,None,5,4.6,34
Bill's Auto Repair,Fixed my brakes for a reasonable cost,None,4,4.6,34
Bill's Auto Repair,None,None,5,4.6,34
Bill's Auto Repair,None,None,5,4.6,34
Bill's Auto Repair,None,None,4,4.6,34
Bill's Auto Repair,None,None,5,4.6,34
Bill's Auto Repair,None,None,3,4.6,34
Bill's Auto Repair,None,None,4,4.6,34
Bill's Auto Repair,None,None,5,4.6,34
Bill's Auto Repair,None,None,4,4.6,34
Bill's Auto Repair,None,None,5,4.6,34
Bill's Auto Repair,None,None,5,4.6,34
Kinney Drugs,"Professional, friendly and caring employees. Especially the pharmacist  Steve.\nOnly pharmacy in area that delivers. Huge plus.\nStore offers various merchandise and an array of food and beverage.",Thank you for your review! We've passed along these sentiments to Steve directly!,5,3.4,27
Kinney Drugs,This store has things you need and things you never knew you needed! You can go on every day and find more and more cool things! LOVE KINNEY'S and so will you!,Thank you for your 5-star review!,5,3.4,27
Kinney Drugs,"I went to this Kenny Drug Store today and had a great experience. I have only filled a few Prescriptions here previously but the computers were up to date and had my info from last visit. Although it was a little wait time, that's to be expected I believe at any Pharmacy. It takes time to process insurance info. Etc... this store as so many different items, it's really neat that they offer so many different products. All the employees I dealt with today were extremely pleasant and overall I believe that this is a great place to shop and fill prescriptions. Thanks Kenny Drugs",None,5,3.4,27
Kinney Drugs,"There very quick, & happy to help when needed...",None,4,3.4,27
Kinney Drugs,"Slow, rude pharmacist. Every time we call in our childs meds they tell us 2 hours, when we show up 3 hours later the meds haven't been filled, the paperwork hasn't been done and nobody knows who answered the phone, then told ""that's the way it goes"". As I stand here I see 3 pharmacist standing there joking around, the phone ringing and 5 customers waiting. I have never seen anything like this before in my life, maybe try a little harder, maybe have a little pride in your work. If there was a way to give a half star I would.",None,1,3.4,27
Kinney Drugs,The people at the pharmacy are helpful and friendly. They have a lot of books by local authors.,None,3,3.4,27
Kinney Drugs,"There very quick, & happy to help when needed...",None,4,3.4,27
Kinney Drugs,Great service....,None,3,3.4,27
Kinney Drugs,Great items,None,5,3.4,27
Kinney Drugs,None,None,3,3.4,27
Kinney Drugs,None,None,3,3.4,27
Kinney Drugs,None,None,4,3.4,27
Kinney Drugs,None,None,4,3.4,27
Kinney Drugs,None,None,3,3.4,27
Morse Auto,"Can't say a bad thing about them! Good, trustworthy people who will do right by you. Definitely would recommend!",None,5,4.5,23
Morse Auto,"Great Service, Very Affordable",None,5,4.5,23
Morse Auto,Morse Auto always treats me right. Quality mechanics that are honest and fair... They take good care of my family and our cars.,None,5,4.5,23
Morse Auto,Most honest mechanics in central Vermont,None,5,4.5,23
Morse Auto,"Brian, Rob & Ernie are not just great mechanics, they're great people.  You can trust this garage to do the work right every time, and at a fair price.",None,5,4.5,23
Morse Auto,Great people excellent service,None,5,4.5,23
Morse Auto,"These guys do a great, honest job.",None,5,4.5,23
Morse Auto,"If you need honest people to figure out what's wrong with your car and fix it without over charging you, these are your people.",None,5,4.5,23
Morse Auto,Great people excellent service,None,5,4.5,23
Morse Auto,Dependable and trustworthy!,None,5,4.5,23
Morse Auto,"Friendly service,",None,4,4.5,23
Morse Auto,None,None,5,4.5,23
Colonial Styling Center Inc,So very happy with my cut and style. And the fact I could be squeezed in when no one else had openings until tues. Thank you so much ladies for the wonderful experience,None,5,4.6,38
Colonial Styling Center Inc,First time there and color and cut perfect,None,5,4.6,38
Colonial Styling Center Inc,"Best salon in town. Hair cuts are cheap and fast. Walk-ins welcome, friendly people. I have gone there for almost 20 years!",None,5,4.6,38
Colonial Styling Center Inc,"I love this Styling Center. The ladies are friendly, the cuts are great and prices are reasonable.",None,5,4.6,38
Colonial Styling Center Inc,Ashlee and Jessica both do a wonderful job,None,5,4.6,38
Colonial Styling Center Inc,Awesome local establishment & fair prices!,None,5,4.6,38
Colonial Styling Center Inc,Been going here my whole life,None,5,4.6,38
Colonial Styling Center Inc,I've been getting my hair cut there for years,None,5,4.6,38
Colonial Styling Center Inc,Wouldn't get my haircut anywhere else,None,5,4.6,38
Colonial Styling Center Inc,None,None,4,4.6,38
Colonial Styling Center Inc,None,None,5,4.6,38
Colonial Styling Center Inc,None,None,5,4.6,38
Colonial Styling Center Inc,None,None,5,4.6,38
Colonial Styling Center Inc,None,None,5,4.6,38
Colonial Styling Center Inc,None,Thank You for your feedback!!,5,4.6,38
Colonial Styling Center Inc,None,None,5,4.6,38
Colonial Styling Center Inc,None,None,4,4.6,38
Colonial Styling Center Inc,None,None,3,4.6,38
Colonial Styling Center Inc,None,None,5,4.6,38
Colonial Styling Center Inc,None,None,4,4.6,38
Build A Bagel,"Hey, guess what Saint Albans? You have a SUPER GREAT bagel cafe in town now! Yeah, I knew it was there too, I'd drive by it on Main Street telling myself ""Gee, I need to stop by there sometime"". Well, I finally did stop by and boy was I impressed!\n\nNicely spacious dining area with cool and quirky art on the walls. I like the vibe. I didn't feel corralled into a bagel eating pen, I felt like I was in a relaxing, chill spot to sit and enjoy good coffee and great bagels.\n\nThey serve various roasts of Green Mountain Coffee, hot and available. Bagels are fresh, can be toasted and delivered to your table while you wait. Huge selection of sandwiches all made from scratch.\n\nService is very friendly, welcoming and patient. I didn't feel rushed or pushed around. I felt so much more catered to here than I have in actual sit down restaurants!\n\nThey are quick and everything came out fresh. I went with sesame and garlic&herb bagels toasted with veggie cream cheese. The cream cheese is plentiful and tasty. The toasting isn't to the point of crisped but just before that, resulting in an evenly warm, tasty bagel!\n\nI can't recommend this place enough. Oh and if you're concerned about seeking parking on Main Street, there is parking in back off of Lake Street, just pull into the Courthouse and drive back. It's then a quick walk around the block from there! Do it!  You won't be disappointed.",None,5,5.0,28
Build A Bagel,"Awesome place. Great food, great price, great people!",None,5,5.0,28
Build A Bagel,"Update: Sadly this business has closed :(\n\nCannot praise this place enough. Honestly one of the best breakfast places I have ever been to. The food is great and very well priced and the staff is very pleasant, I have yet to have a bad experience.\n\nTry the breakfast sandwiches they are excellent (and enormous).",None,5,5.0,28
Build A Bagel,Wow! Such good food. The sandwiches are HUGE and stuffed with good ingredients. My favorite is a breakfast bagel with egg cheddar and bacon. You won't leave hungry,None,5,5.0,28
Build A Bagel,"Delicious bagels, but it doesn't stop there, friendly service, great location, oh and did I mention they don't microwave your eggs and bacon!! Fresh baked, freshly cooked on a hot top, wonderful!!",None,5,5.0,28
Build A Bagel,Very good experience everytime we go and friendly service. Our suggestions are burger bagel and when available the kory😊,None,5,5.0,28
Build A Bagel,Love the bagels! Great tasting homefries!,None,5,5.0,28
Build A Bagel,Nice staff and excellent food.,None,5,5.0,28
Build A Bagel,Food is great. Big portions.,None,5,5.0,28
Build A Bagel,The definition of what a bagel place should be. Too bad they aren't open on Mondays!,None,5,5.0,28
Build A Bagel,"Fresh, friendly, fantastic!",None,5,5.0,28
Build A Bagel,Huge bagel sandwich!,None,5,5.0,28
Build A Bagel,None,None,5,5.0,28
Build A Bagel,None,None,5,5.0,28
Build A Bagel,None,None,5,5.0,28
Build A Bagel,None,None,5,5.0,28
Kinney Drugs,Can't always get same day deliveries.,None,3,4.0,24
Kinney Drugs,Consistent,None,5,4.0,24
Kinney Drugs,I wasn't very impressed when I went up after calling the Pharmacy @ 8:40 am. When I was talking to the girl on the phone she cldnt even pronounce my medication which was a generic version. When I called she told me than that they had my other 2 ready and she was currently working on the 3rd.\nWhen I went up 50 mins later @ 9:30 I was lied 2 by the person running the window 4 vehicles when she had only given me the 2 prescriptions that the lady already said were ready. Once I went to the same window & the same girl lied to me saying that I talked to a pharmacist earlier on the phone who told me it wld be another entire hour b4 it wld be ready which NEVER EVER EVEN HAPPENED! If that indeed was the TRUTH than why wld she than tell me to come back in another entire hour. That makes absolutely no sense & is a contradiction to her 1st lie to me. I'm not very impressed at all w/ being lied to by a girl in the Pharmacy Dept. Because if she had honestly said an hour and I called @8:40 am & my ride & I got there @ 9:30 than why than wld she even say to me that I needed to wait an additional hour on top of another hour. If the ppl working in the Pharmacy are strait up lying to your customers than there is something very strange & EXTREMELY UNETHICAL in such BEHAVIOR is TRULY uncoming of a pharmacy! I'm with out a vehicle right now & found it EXTREMELY unprofessional to straight up lie to me as a customer. For them to treat ppl like this is not exceptable behavior as a customer I'm extremely upset & bothered by this!,None,1,4.0,24
Kinney Drugs,Greet drug store,None,5,4.0,24
Kinney Drugs,"Great services, great products. Western Union scams cannot be solved through the company, even if the transaction for a western union is through their store.",None,4,4.0,24
Kinney Drugs,None,None,3,4.0,24
Kinney Drugs,None,None,4,4.0,24
Kinney Drugs,None,None,3,4.0,24
Kinney Drugs,None,None,4,4.0,24
Kinney Drugs,None,None,5,4.0,24
Kinney Drugs,None,None,4,4.0,24
Fiddlehead at Four Corners,Great place with unique gifts.,"Thank you, Mitchell, and we're looking forward to seeing you again in 2019!",5,4.6,25
Fiddlehead at Four Corners,Excellent sampling of local fine and craft art.  Great prices!  Friendly staff.,"Thank you for the 5-star review, Martin!",5,4.6,25
Fiddlehead at Four Corners,Worth going to. It's a interesting and diverse.,"Thank you for the 5-star review, Aida!",5,4.6,25
Fiddlehead at Four Corners,"I'm late on the reviews for the Bennington area and this is some that deserves a 5 star from me.\n\nThe one that runs the Facebook page got me all excited about the place the way he comments about his customers so I FINALLY got to go there on September 28th of 2014 to have fun in the chalk vault & look around before cashing out. I don't know how the heck he knew what I was looking for, despite not being there that day but when I was cashing out, the cashier had what I was going to cash out with but it was completely in my favorite color. I was overly excited about it & I made sure to keep it in a safe place so if any friends where I live that likes it, I can easily say that I got it in a place 27-30 hours (1100-1200 miles) north from here.\n\nIn short, I bought a soap that looked like a big rock & 5 years later, still in a bag surrounded by bubble wrap, and still smell the same as the day I bought it so hopefully it'll be a good way to get some Floridians up there. I cant wait to play (carefully) on the piano and buy something else from Fiddlehead.\n\nThank you from Florida. :-D\n\n(Credit goes to: Joey for making me fall in love with Fiddlehead & Nina for being a great cashier that day.)","We remember your visit so well, George! Thank you for leaving such a glowing review! We can't wait to see you and your family again!",5,4.6,25
Fiddlehead at Four Corners,Fantastic place to browse... Beautiful objects and friendly knowledgeable service...A must stop in Bennington.,"Thank you, Dr. Sola, for the glowing review. It was great to meet and chat with you, and we appreciate your support of Fiddlehead at Four Corners -- and the local art scene. Stop in soon for more robust conversation!",5,4.6,25
Fiddlehead at Four Corners,"Loved it, going back! Great local art and more, very reasonable prices.","Thank you for the 5-star review, Joshua!",5,4.6,25
Fiddlehead at Four Corners,A fun gallery with a diverse collection,"Thank you,. Lisa, glad you enjoyed your visit!",4,4.6,25
Fiddlehead at Four Corners,None,"Thank you for the 5-star review, Ryan!",5,4.6,25
Fiddlehead at Four Corners,None,"Thank you for the 5-star review, Brian!",5,4.6,25
Fiddlehead at Four Corners,None,None,5,4.6,25
Fiddlehead at Four Corners,None,"Thank you for the 4-star review, Bo!",4,4.6,25
Carquest Auto Parts - Ville Auto Supply,My favorite auto parts store in the country.  And I have been in many from California to Florida to Colorado to Vermont.  The same staff for years. Hell they probably own the place I don't know.  But they remember their customers and treat everyone like they're a VIP client. Who brings them the most business each month.  Even if you're only going in to buy a  bolt or you're in there spending twenty grand.\nThey'll match prices and go out of their way to find your part.,None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,"I had to get a new winter wiper blade for my car and the man was ssd o nice ,he took the old one off and put the new one on for me. SUPER SERVICE!",None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,"Great staff, friendly, knowledgeable and really helpful.",None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,"Good prices, selection, service.",None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,Always a good experience nice people and service,None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,Great people and service,None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,(Translated by Google) Great servace\n\n(Original)\nGreat servace,None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,None,None,4,4.8,28
Carquest Auto Parts - Ville Auto Supply,None,None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,None,None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,None,None,5,4.8,28
Carquest Auto Parts - Ville Auto Supply,None,None,3,4.8,28
Carquest Auto Parts - Ville Auto Supply,None,None,4,4.8,28
Carquest Auto Parts - Ville Auto Supply,None,None,5,4.8,28
Uncommon Coffee,"Great new coffee shop. Standard drinks as well as some unique teas, coffee blends, and specialty drinks. Had a delicious Vietnamese Phin pourover with sweetened coconut milk and a breakfast sandwich. Good scones - the berry is particularly good. Definitely a place to try.",None,5,4.5,38
Uncommon Coffee,Awesome atmosphere. Great coffee!,None,5,4.5,38
Uncommon Coffee,The coffee was delicious and the inside of the shop is soo cool!,None,5,4.5,38
Uncommon Coffee,"Great atmosphere, drinks and sandwiches. Open for indoor dining now.",None,5,4.5,38
Uncommon Coffee,"Good authentic coffee ☕\n\nMaybe we got defective lids, because I haven't seen any other reviews about this. But both my sister and I got ice lattes, and when we went to take a sip it poured down the front of our clothes from under the lid. Super disappointing because it stained my lighter shirt. I had a straw in my car so I ended up using that.",Hi Ashley!  Thanks for letting us know; this is a recent issue and we’re working with our distributor to replace the defective lids or to switch to another cup/lid completely. We do have plastic or paper straws available upon request if you come back again!,4,4.5,38
Uncommon Coffee,"Pretty good coffee roasting. I've bought their bags of beans. We've tried 3, and they're all decent, especially the Costa Rica. The dark roasts (Vienna and Ethiopia) can be a bit over-roasted -- too much roast for the potency and flavor of the berry.  Can't wait to visit their cafe. It looks very cool via photos.",None,3,4.5,38
Uncommon Coffee,"Beautiful space, excellent coffee and staff",None,5,4.5,38
Uncommon Coffee,"Wonderful staff, amazing coffee, and fabulous interior. In these trying times they have made it very easy to order over the phone and provide contactless pickup right outside their doors!",None,5,4.5,38
Uncommon Coffee,So glad Essex now has a place for good coffee and breakfast. So many choices for fresh breakfast sandwiches and pastries. Cilantro lime sauce was awesome.,None,5,4.5,38
Uncommon Coffee,"Amazing coffee, food, and service!! I will be back!!!!",None,5,4.5,38
Uncommon Coffee,Magical space—the interior is a libraryesque dreamscape. Shame you can't linger or sit in the age of COVID. The staff seems fine; appropriately stylish and neutrally pleasant. Drinks are elegant and imaginative but pricey.\n\ntldr: sophisticated,None,4,4.5,38
Uncommon Coffee,"I bought the Tiger Claw signature drink. So good! First time customer, will be back.",None,5,4.5,38
Uncommon Coffee,None,None,5,4.5,38
Uncommon Coffee,None,None,5,4.5,38
Uncommon Coffee,None,None,5,4.5,38
Uncommon Coffee,None,None,5,4.5,38
Uncommon Coffee,None,None,4,4.5,38
Sommers Chiropractic,"The staff, including front desk are quite pleasant and friendly. The Doctors make it a point to reassure you every step of the way throughout the process and explain everything that's happening as well as what to expect throughout the treatments. They are very thorough and continually monitor your progress.  Everyone makes you feel very welcome. Highly recommend them!",None,5,4.9,218
Sommers Chiropractic,Excellent staff friendly very family oriented. Wanting best for there clients,None,5,4.9,218
Sommers Chiropractic,"Lovely Staff - Most professional and very sweet - though I never received an adjustment. I called to schedule an appointment and asked if they accepted my insurance (we have MVP Vermont). I was told there should be no issue. I asked still, if they could run my number to assure they would accept MVP,  out of respect of both of our invested time. They assured me again, most everyone is covered - I accepted this and schedule my appointment. After I went through the full consultation (which was comprehensive and pleasant), I was then informed I was out of Network and then, of the 89.00 cost for screening, etc. When I arrived, I had spoke with the same girl I did the day before, when I asked if I could get pre-approved. I honestly feel this approach is misleading. I believe they feel their presentation would be so enticing, a potential client would accept the out-of-network expenses.  I have asked other establishments to run my card to see if I was covered and this has never been an issue. I offered 3 stars, for they were very pleasant to speak with.",None,3,4.9,218
Sommers Chiropractic,"I was skeptical at first with the whole idea of chiropractic. I had tried it in the past, wasnt for me. Now that I've met the Sommers Chiropractic Team, my opinion has changed! I can honestly say, I'm feeling better since going. I've even recommended this practice.\nA little saying I came up with:\nRose's are red, My spine was feeling blue until I met you, Now its almost good as New!\nMelissa Salatino",None,5,4.9,218
Sommers Chiropractic,It's hard to not leave here smiling and in a good mood. Such a happy positive group of people doing great work!,None,5,4.9,218
Sommers Chiropractic,"Dr. Sommers and group are amazing people! They bring healing thru faith, love and knowledge. I didn't think Chiropractic services would help. I am a true believer now. I just wish I went before surgery. My spine feels great and my husband is benefiting from Dr. Sommers care. They are the best around here. I just can't say enough about this practice. Thank you! Bob and Deb",None,5,4.9,218
Sommers Chiropractic,"Dr Sommers is an Awesome chiropractor!! He has helped me tremendously over the past few months with my back pain issues.  He and his staff are friendly, considerate and caring about my health and well being.  Dr Sommers chiropractic care plan is very effective to help recover from chronic back pain.  I look forward to my adjustment visits and health talks!  Thank you for making a difference and teaching me how to better manage my health, alleviating the pain.",None,5,4.9,218
Sommers Chiropractic,"Came in with lower back pain, knee and shoulder, in February and it is july and I am feeling 50% better can't wait to feel 100% better I know its coming",None,5,4.9,218
Sommers Chiropractic,Good place to go for any kind of body pain specially back pain. There clinic is look nice and modern  they have xray machine just incase patient need an xray. Dr Sommers will fix you from top to bottom and you will the result at first visit. He fixed my lower back strain. I will highly recommend this place,None,5,4.9,218
Sommers Chiropractic,None,None,5,4.9,218
Sommers Chiropractic,None,None,5,4.9,218
Sommers Chiropractic,None,None,5,4.9,218
Northeast Kingdom Artisans Guild,"Place is pricey but you cannot ever expect something cheap to with art and its locally made, thus quality could be assured that is hand made precise! Bought something to keep the artist place rolling",None,4,4.8,16
Northeast Kingdom Artisans Guild,Beautiful downtown St. Johnsbury. This artisan co-op has great local artisan's work. From jewelry to original water color paintings and stuff I've never seen before.\nGo here and you'll see. Awesome artwork here.,None,5,4.8,16
Northeast Kingdom Artisans Guild,Plenty of unique and beautiful items made by local artist. Great place to by that special gift or to treatf yourself.,None,5,4.8,16
Northeast Kingdom Artisans Guild,So many art forms are exhibited here by many different skillful artists and craftspeople. It is always a treat to go to a monthly opening of a new artist.,None,5,4.8,16
Northeast Kingdom Artisans Guild,"A treat: stop in to see the new art show at the Artisan's Guild! Elizabeth Robbins is showing us her stained glass, beadwork, paintings, fiberworks. What a wonderful woman and her creations are so luscious!",None,5,4.8,16
Northeast Kingdom Artisans Guild,What amazing pieces of fine craftsmanship on display!,None,5,4.8,16
Northeast Kingdom Artisans Guild,Beautiful desplay !!! Very kind people,None,5,4.8,16
Northeast Kingdom Artisans Guild,Nicely made things.,None,4,4.8,16
Northeast Kingdom Artisans Guild,None,None,5,4.8,16
Northeast Kingdom Artisans Guild,None,None,4,4.8,16
Northeast Kingdom Artisans Guild,None,None,5,4.8,16
Northeast Kingdom Artisans Guild,None,None,5,4.8,16
Elks Lodge,The Elks does a wonderful job at catering events. The food is always amazing and the space is clean. Great place for large gatherings and events.,None,5,4.6,38
Elks Lodge,"Went for a funeral reception, and the place is gorgeous. The bathrooms are clean and lovely with their sitting area. Very spacious with attentive staff.",None,5,4.6,38
Elks Lodge,"Great meeting space!  I rented the ballroom for a business event.  The staff was very friendly, the fee was extremely reasonable, and the facility was large, clean, and spacious.  I've also been to dances and fundraisers here.  Parking is generally no problem.  Just a great place to gather.  I can't recommend it highly enough.",None,5,4.6,38
Elks Lodge,"Hmmm,  don't remember being there but must have been fun.  Lol. For that alone guys get 5 stars. Thank you 🙂",None,5,4.6,38
Elks Lodge,One of the biggest venus in Barre making it a great spot to host almost any type of gathering. The staff does a great job with catering and the bar staff is always quick and friendly.,None,5,4.6,38
Elks Lodge,Awesome people. Best Bloody Mary. A GREAT time.,None,5,4.6,38
Elks Lodge,Great club💯,None,5,4.6,38
Elks Lodge,One of the best event halls in Barre.,None,4,4.6,38
Elks Lodge,"Visit here regularly, sometimes as a performer",None,5,4.6,38
Elks Lodge,I work for them Barre Vt Location,None,5,4.6,38
Elks Lodge,Here in Barre for a 5 day conference. Book it at location because it was cheap to rent a room.,None,4,4.6,38
Elks Lodge,"Good prices, not the best draft selection of craft beers tho. Must be with member to get in.",None,4,4.6,38
Elks Lodge,I gave Blood,None,5,4.6,38
Elks Lodge,Great organization,None,5,4.6,38
Elks Lodge,Love it,None,5,4.6,38
Elks Lodge,None,None,4,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,3,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,5,4.6,38
Elks Lodge,None,None,3,4.6,38
Elks Lodge,None,None,1,4.6,38
Olympia Sports,Helpful staff. Clean store. Decent selection but no cycling section.,None,4,4.2,25
Olympia Sports,Decent items but too expensive.,None,3,4.2,25
Olympia Sports,Awesome sporting goods store,None,5,4.2,25
Olympia Sports,Decent place limited selection,None,4,4.2,25
Olympia Sports,Good Quality,None,5,4.2,25
Olympia Sports,None,None,2,4.2,25
Olympia Sports,None,None,5,4.2,25
Olympia Sports,None,None,5,4.2,25
Olympia Sports,None,None,5,4.2,25
Olympia Sports,None,None,4,4.2,25
Olympia Sports,None,None,5,4.2,25
Olympia Sports,None,None,4,4.2,25
Olympia Sports,None,None,4,4.2,25
Olympia Sports,None,None,1,4.2,25
Olympia Sports,None,None,4,4.2,25
Olympia Sports,None,None,5,4.2,25
Olympia Sports,None,None,5,4.2,25
Olympia Sports,None,None,4,4.2,25
Olympia Sports,None,None,5,4.2,25
Olympia Sports,None,None,4,4.2,25
Plainfield Town Hall Opera House,"Small town arts & culture events, grassroots activism, private functions and town meeting gathering and voting place: the quintessential New England architecture  matches the spirit of this lovely little facility!",None,4,4.6,18
Plainfield Town Hall Opera House,"Quaint little space, intimate atmosphere and quality actors.",None,5,4.6,18
Plainfield Town Hall Opera House,Great place to play as a musician and great place to listen as an audience member!,None,4,4.6,18
Plainfield Town Hall Opera House,Our school benefits so much from having this awesome venue.,None,5,4.6,18
Plainfield Town Hall Opera House,None,None,5,4.6,18
Plainfield Town Hall Opera House,None,None,4,4.6,18
Plainfield Town Hall Opera House,None,None,3,4.6,18
Plainfield Town Hall Opera House,None,None,3,4.6,18
Plainfield Town Hall Opera House,None,None,5,4.6,18
Plainfield Town Hall Opera House,None,None,5,4.6,18
Plainfield Town Hall Opera House,None,None,5,4.6,18
Plainfield Town Hall Opera House,None,None,5,4.6,18
Plainfield Town Hall Opera House,None,None,5,4.6,18
Plainfield Town Hall Opera House,None,None,4,4.6,18
Jay's Art Shop & Frame Gallery,"Beautiful Store,\nJust Didn't Have What I was Looking for",None,4,4.6,48
Jay's Art Shop & Frame Gallery,"Card and gift type store with art supplies ... Will definitely do in a pinch, but I've been living here 13 years and have likely gone here a dozen times tops. Look - artists are generally poor and can't pay retail for supplies but you know who can? Tourists? Bennington college students? I'm actually not saying I'm asking. IDK 😐 I do not buy stuffed animals anymore ... But they have that and ""vt tourist"" type gifts.",None,3,4.6,48
Jay's Art Shop & Frame Gallery,They helped me with a card hard to find they are awesome....,None,5,4.6,48
Jay's Art Shop & Frame Gallery,Love this place.I shop here for colored pencils and adult coloring books.Extremely friendly folks.,None,5,4.6,48
Jay's Art Shop & Frame Gallery,Fun place! Had everything you could need for art supplies and more. :),None,5,4.6,48
Jay's Art Shop & Frame Gallery,Huge selection of cards and almost any other small gift you can think of.,None,5,4.6,48
Jay's Art Shop & Frame Gallery,Good fast and helpful lots of art supplies,None,5,4.6,48
Jay's Art Shop & Frame Gallery,Great assortment and prices of cards,None,5,4.6,48
Jay's Art Shop & Frame Gallery,Great selection for beginning artists,None,5,4.6,48
Jay's Art Shop & Frame Gallery,To expensive,None,2,4.6,48
Jay's Art Shop & Frame Gallery,None,None,5,4.6,48
Jay's Art Shop & Frame Gallery,None,None,5,4.6,48
Jay's Art Shop & Frame Gallery,None,None,4,4.6,48
Jay's Art Shop & Frame Gallery,None,None,5,4.6,48
Jay's Art Shop & Frame Gallery,None,None,5,4.6,48
Jay's Art Shop & Frame Gallery,None,None,5,4.6,48
Edible Arrangements,The store made good on a mixed up delivery resulting in us enjoying chocolate covered strawberries.  Very nice staff and service.,None,5,4.5,28
Edible Arrangements,Yummyy... The picture says it all! the staff here are the kindest and sweetest people to ever greet me! This cup of chocolate covered strawberries was gone within 5 minutes..,None,5,4.5,28
Edible Arrangements,I love the different options they have. They delivered very timely - my mom loved her birthday gift!,None,5,4.5,28
Edible Arrangements,Had just what I needed for my daughters birthday.,None,5,4.5,28
Edible Arrangements,Very friendly staff! Delicious arrangements!,None,5,4.5,28
Edible Arrangements,Very nice and helpful people and wonderfully tasty products,None,4,4.5,28
Edible Arrangements,They make fruit not awful and make it pretty. Also I didn't get stabbed here,None,4,4.5,28
Edible Arrangements,"Ordering was ok, the employee didn't make me feel like she placed my order right but I picked it up today and it was right and everything was perfect. Worth it.",None,5,4.5,28
Edible Arrangements,Delicious!!,None,5,4.5,28
Edible Arrangements,None,None,4,4.5,28
Edible Arrangements,None,None,5,4.5,28
Edible Arrangements,None,"Thanks for the five stars, Kevin! Glad you liked it!",5,4.5,28
T&T Nails Spa,I got my nails done last Wednesday.  I did the gel polish which is supposed to last a couple of weeks.,"Hi Lori.  Sorry for the inconvenience.  If you stop by we'll fix it for you free of charge.  I just wanted to let you know most of gel products claim last UP to 2 weeks.  However it's chipping in a few days after, possible it happened who knows?  We just do the works we don't make the polishes.",3,4.2,68
T&T Nails Spa,"Super sweet staff. I went when it wasn’t busy (literally only one here), and I felt like I princess getting both my nails and toes done at the same time. 💕💕💕",Thank you for your kindness review.,5,4.2,68
T&T Nails Spa,This is a great full service salon the ladies are friendly and professional.  Loved my pedicure.  Lovely salon great atmosphere.  Get the delux feels great.,Thank you for your review.  it's great to have you as our Client.,5,4.2,68
T&T Nails Spa,Can’t beat the quality service and pricing here,Thanks Matthew.,5,4.2,68
T&T Nails Spa,Had an 11:00 appointment but didn't start getting worked on u til 11:45.  Other than that it was good.,Sorry about the delayed.,3,4.2,68
T&T Nails Spa,Best pedicure ever ! They take their time and they are thorough,Thanks Katie.,5,4.2,68
